Amount,Class,Category_id,Category,Customer_id,Tran_id,Contact_no,Email_id,Anomaly
912.79,0,2,Gold,Cust_79314,Abcd79314,2013648963,cust79314@gmail.com,1
575.0,0,2,Gold,Cust_79380,Abcd79380,1703374825,cust79380@gmail.com,1
804.3,0,2,Gold,Cust_79392,Abcd79392,4465253960,cust79392@gmail.com,1
565.84,0,2,Gold,Cust_79403,Abcd79403,1451003491,cust79403@gmail.com,1
580.98,0,2,Gold,Cust_79406,Abcd79406,5043276950,cust79406@gmail.com,1
1000.0,0,2,Gold,Cust_79454,Abcd79454,1065639890,cust79454@gmail.com,1
557.31,0,2,Gold,Cust_79460,Abcd79460,9908986960,cust79460@gmail.com,1
838.82,0,2,Gold,Cust_79478,Abcd79478,7041544234,cust79478@gmail.com,1
762.0,0,2,Gold,Cust_79480,Abcd79480,4333851787,cust79480@gmail.com,1
850.52,0,2,Gold,Cust_79482,Abcd79482,3755662890,cust79482@gmail.com,1
858.77,0,2,Gold,Cust_79498,Abcd79498,6417033111,cust79498@gmail.com,1
1127.0,0,2,Gold,Cust_79523,Abcd79523,6856767631,cust79523@gmail.com,1
549.58,0,2,Gold,Cust_79585,Abcd79585,4975333486,cust79585@gmail.com,1
789.24,0,2,Gold,Cust_79607,Abcd79607,4352081112,cust79607@gmail.com,1
2615.25,0,2,Gold,Cust_79641,Abcd79641,3062670037,cust79641@gmail.com,1
1796.3,0,2,Gold,Cust_79726,Abcd79726,3716938231,cust79726@gmail.com,1
791.5,0,2,Gold,Cust_79735,Abcd79735,2829758856,cust79735@gmail.com,1
1000.0,0,2,Gold,Cust_79765,Abcd79765,5686315338,cust79765@gmail.com,1
560.42,0,2,Gold,Cust_79831,Abcd79831,6199006733,cust79831@gmail.com,1
1070.0,0,2,Gold,Cust_79838,Abcd79838,2641287562,cust79838@gmail.com,1
1028.9,0,2,Gold,Cust_79862,Abcd79862,1288171148,cust79862@gmail.com,1
1446.27,0,2,Gold,Cust_79867,Abcd79867,8791243605,cust79867@gmail.com,1
978.46,0,2,Gold,Cust_79905,Abcd79905,1098787884,cust79905@gmail.com,1
500.92,0,2,Gold,Cust_79907,Abcd79907,4251587543,cust79907@gmail.com,1
779.0,0,2,Gold,Cust_79924,Abcd79924,1569371581,cust79924@gmail.com,1
1000.0,0,2,Gold,Cust_79981,Abcd79981,8702889126,cust79981@gmail.com,1
706.64,0,2,Gold,Cust_80001,Abcd80001,9799125911,cust80001@gmail.com,1
788.53,0,2,Gold,Cust_80035,Abcd80035,3131365655,cust80035@gmail.com,1
914.98,0,2,Gold,Cust_80060,Abcd80060,3507418976,cust80060@gmail.com,1
899.0,0,2,Gold,Cust_80063,Abcd80063,9521417017,cust80063@gmail.com,1
835.0,0,2,Gold,Cust_80089,Abcd80089,2755697306,cust80089@gmail.com,1
1742.34,0,2,Gold,Cust_80090,Abcd80090,5735756181,cust80090@gmail.com,1
1200.0,0,2,Gold,Cust_80104,Abcd80104,7235378857,cust80104@gmail.com,1
1162.08,0,2,Gold,Cust_80105,Abcd80105,5247081294,cust80105@gmail.com,1
4111.0,0,2,Gold,Cust_80112,Abcd80112,2426998948,cust80112@gmail.com,1
1000.0,0,2,Gold,Cust_80118,Abcd80118,5432715109,cust80118@gmail.com,1
589.0,0,2,Gold,Cust_80135,Abcd80135,3331343016,cust80135@gmail.com,1
1004.0,0,2,Gold,Cust_80154,Abcd80154,1954943152,cust80154@gmail.com,1
568.63,0,2,Gold,Cust_80183,Abcd80183,9465905141,cust80183@gmail.com,1
1602.0,0,2,Gold,Cust_80218,Abcd80218,7253792370,cust80218@gmail.com,1
1430.0,0,2,Gold,Cust_80249,Abcd80249,9827842461,cust80249@gmail.com,1
835.0,0,2,Gold,Cust_80267,Abcd80267,2632584330,cust80267@gmail.com,1
541.57,0,2,Gold,Cust_80283,Abcd80283,3937669874,cust80283@gmail.com,1
566.2,0,2,Gold,Cust_80288,Abcd80288,7212203100,cust80288@gmail.com,1
579.88,0,2,Gold,Cust_80294,Abcd80294,4969907852,cust80294@gmail.com,1
1254.1,0,2,Gold,Cust_80310,Abcd80310,5399807006,cust80310@gmail.com,1
883.98,0,2,Gold,Cust_80324,Abcd80324,1078180684,cust80324@gmail.com,1
2387.52,0,2,Gold,Cust_80334,Abcd80334,4664729368,cust80334@gmail.com,1
2980.89,0,2,Gold,Cust_80382,Abcd80382,6342523800,cust80382@gmail.com,1
1004.0,0,2,Gold,Cust_80400,Abcd80400,6791377076,cust80400@gmail.com,1
915.08,0,2,Gold,Cust_80416,Abcd80416,9557625650,cust80416@gmail.com,1
566.2,0,2,Gold,Cust_80421,Abcd80421,4944609363,cust80421@gmail.com,1
576.14,0,2,Gold,Cust_80461,Abcd80461,4805111693,cust80461@gmail.com,1
527.22,0,2,Gold,Cust_80478,Abcd80478,2070713820,cust80478@gmail.com,1
1550.0,0,2,Gold,Cust_80554,Abcd80554,5873712488,cust80554@gmail.com,1
1326.33,0,2,Gold,Cust_80577,Abcd80577,6249106625,cust80577@gmail.com,1
2773.88,0,2,Gold,Cust_80580,Abcd80580,7725113845,cust80580@gmail.com,1
955.42,0,2,Gold,Cust_80586,Abcd80586,3400131623,cust80586@gmail.com,1
1113.08,0,2,Gold,Cust_80599,Abcd80599,5284866328,cust80599@gmail.com,1
566.06,0,2,Gold,Cust_80615,Abcd80615,4705677575,cust80615@gmail.com,1
593.15,0,2,Gold,Cust_80623,Abcd80623,6605241231,cust80623@gmail.com,1
662.98,0,2,Gold,Cust_80634,Abcd80634,8948943141,cust80634@gmail.com,1
540.46,0,2,Gold,Cust_80646,Abcd80646,3602171384,cust80646@gmail.com,1
581.4,0,2,Gold,Cust_80653,Abcd80653,7831026843,cust80653@gmail.com,1
890.24,0,2,Gold,Cust_80762,Abcd80762,4083577539,cust80762@gmail.com,1
1280.0,0,2,Gold,Cust_80779,Abcd80779,4240552164,cust80779@gmail.com,1
2205.65,0,2,Gold,Cust_80797,Abcd80797,9021381351,cust80797@gmail.com,1
751.67,0,2,Gold,Cust_80808,Abcd80808,4570882873,cust80808@gmail.com,1
2481.64,0,2,Gold,Cust_80823,Abcd80823,7930944326,cust80823@gmail.com,1
554.79,0,2,Gold,Cust_80830,Abcd80830,5902415702,cust80830@gmail.com,1
1299.0,0,2,Gold,Cust_80856,Abcd80856,5748403126,cust80856@gmail.com,1
1742.16,0,2,Gold,Cust_80870,Abcd80870,6715301681,cust80870@gmail.com,1
780.0,0,2,Gold,Cust_80919,Abcd80919,7085623642,cust80919@gmail.com,1
688.28,0,2,Gold,Cust_80963,Abcd80963,3053796199,cust80963@gmail.com,1
588.8,0,2,Gold,Cust_81018,Abcd81018,4385699837,cust81018@gmail.com,1
605.92,0,2,Gold,Cust_81077,Abcd81077,5216370721,cust81077@gmail.com,1
3769.6,0,2,Gold,Cust_81130,Abcd81130,1585207694,cust81130@gmail.com,1
1361.0,0,2,Gold,Cust_81170,Abcd81170,4100341788,cust81170@gmail.com,1
951.0,0,2,Gold,Cust_81172,Abcd81172,2145342887,cust81172@gmail.com,1
950.4,0,2,Gold,Cust_81199,Abcd81199,4204470263,cust81199@gmail.com,1
504.88,0,2,Gold,Cust_81212,Abcd81212,6906008035,cust81212@gmail.com,1
658.0,0,2,Gold,Cust_81231,Abcd81231,2765360148,cust81231@gmail.com,1
540.4,0,2,Gold,Cust_81241,Abcd81241,5753690481,cust81241@gmail.com,1
548.09,0,2,Gold,Cust_81256,Abcd81256,1170541970,cust81256@gmail.com,1
814.92,0,2,Gold,Cust_81257,Abcd81257,1961703559,cust81257@gmail.com,1
564.0,0,2,Gold,Cust_81259,Abcd81259,2756083216,cust81259@gmail.com,1
1328.99,0,2,Gold,Cust_81281,Abcd81281,4427137690,cust81281@gmail.com,1
691.85,0,2,Gold,Cust_81314,Abcd81314,7014759778,cust81314@gmail.com,1
580.0,0,2,Gold,Cust_81344,Abcd81344,7433150240,cust81344@gmail.com,1
608.53,0,2,Gold,Cust_81359,Abcd81359,1279267856,cust81359@gmail.com,1
908.47,0,2,Gold,Cust_81499,Abcd81499,9189014363,cust81499@gmail.com,1
504.88,0,2,Gold,Cust_81522,Abcd81522,6952450686,cust81522@gmail.com,1
578.0,0,2,Gold,Cust_81528,Abcd81528,1145497093,cust81528@gmail.com,1
1998.0,0,2,Gold,Cust_81533,Abcd81533,9405972719,cust81533@gmail.com,1
578.12,0,2,Gold,Cust_81542,Abcd81542,2984459282,cust81542@gmail.com,1
1389.56,1,2,Gold,Cust_81610,Abcd81610,2061600800,cust81610@gmail.com,1
591.12,0,2,Gold,Cust_81699,Abcd81699,3557648215,cust81699@gmail.com,1
1301.0,0,2,Gold,Cust_81700,Abcd81700,7925395926,cust81700@gmail.com,1
574.98,0,2,Gold,Cust_81709,Abcd81709,8386914293,cust81709@gmail.com,1
1084.0,0,2,Gold,Cust_81762,Abcd81762,2260810856,cust81762@gmail.com,1
1649.85,0,2,Gold,Cust_81767,Abcd81767,3733629989,cust81767@gmail.com,1
513.0,0,2,Gold,Cust_81857,Abcd81857,6754874662,cust81857@gmail.com,1
699.0,0,2,Gold,Cust_81861,Abcd81861,9086919037,cust81861@gmail.com,1
1231.0,0,2,Gold,Cust_81895,Abcd81895,3691768012,cust81895@gmail.com,1
648.0,0,2,Gold,Cust_81939,Abcd81939,8854502406,cust81939@gmail.com,1
1000.0,0,2,Gold,Cust_81956,Abcd81956,2581898793,cust81956@gmail.com,1
868.91,0,2,Gold,Cust_81966,Abcd81966,3630526388,cust81966@gmail.com,1
809.4,0,2,Gold,Cust_81977,Abcd81977,8018266400,cust81977@gmail.com,1
739.0,0,2,Gold,Cust_81985,Abcd81985,1012678050,cust81985@gmail.com,1
1859.16,0,2,Gold,Cust_82016,Abcd82016,2955597039,cust82016@gmail.com,1
554.95,0,2,Gold,Cust_82039,Abcd82039,8669196515,cust82039@gmail.com,1
1158.0,0,2,Gold,Cust_82084,Abcd82084,8678209869,cust82084@gmail.com,1
1701.6,0,2,Gold,Cust_82089,Abcd82089,6515869289,cust82089@gmail.com,1
1230.0,0,2,Gold,Cust_82091,Abcd82091,1720978400,cust82091@gmail.com,1
714.0,0,2,Gold,Cust_82097,Abcd82097,5003717438,cust82097@gmail.com,1
600.0,0,2,Gold,Cust_82104,Abcd82104,6468753746,cust82104@gmail.com,1
581.4,0,2,Gold,Cust_82111,Abcd82111,7839991977,cust82111@gmail.com,1
819.95,0,2,Gold,Cust_82133,Abcd82133,6434396025,cust82133@gmail.com,1
513.43,0,2,Gold,Cust_82157,Abcd82157,1908723965,cust82157@gmail.com,1
899.98,0,2,Gold,Cust_82161,Abcd82161,2385029995,cust82161@gmail.com,1
822.92,0,2,Gold,Cust_82164,Abcd82164,3712080379,cust82164@gmail.com,1
1275.0,0,2,Gold,Cust_82222,Abcd82222,9583216256,cust82222@gmail.com,1
808.11,0,2,Gold,Cust_82259,Abcd82259,5248412307,cust82259@gmail.com,1
1216.08,0,2,Gold,Cust_82291,Abcd82291,2747046789,cust82291@gmail.com,1
850.0,0,2,Gold,Cust_82292,Abcd82292,9093307142,cust82292@gmail.com,1
501.76,0,2,Gold,Cust_82294,Abcd82294,4821851434,cust82294@gmail.com,1
5317.28,0,2,Gold,Cust_82332,Abcd82332,9582585119,cust82332@gmail.com,1
639.55,0,2,Gold,Cust_82363,Abcd82363,2299013615,cust82363@gmail.com,1
710.0,0,2,Gold,Cust_82432,Abcd82432,4169660296,cust82432@gmail.com,1
1213.02,0,2,Gold,Cust_82451,Abcd82451,6406518653,cust82451@gmail.com,1
977.0,0,2,Gold,Cust_82490,Abcd82490,3647091824,cust82490@gmail.com,1
701.2,0,2,Gold,Cust_82494,Abcd82494,7755701911,cust82494@gmail.com,1
999.0,0,2,Gold,Cust_82505,Abcd82505,6993447781,cust82505@gmail.com,1
660.4,0,2,Gold,Cust_82524,Abcd82524,6363470697,cust82524@gmail.com,1
697.92,0,2,Gold,Cust_82528,Abcd82528,7240647816,cust82528@gmail.com,1
1117.44,0,2,Gold,Cust_82585,Abcd82585,4474533940,cust82585@gmail.com,1
882.59,0,2,Gold,Cust_82620,Abcd82620,1607042857,cust82620@gmail.com,1
1359.76,0,2,Gold,Cust_82629,Abcd82629,7957965736,cust82629@gmail.com,1
1684.35,0,2,Gold,Cust_82645,Abcd82645,5215964390,cust82645@gmail.com,1
557.86,0,2,Gold,Cust_82651,Abcd82651,8020917743,cust82651@gmail.com,1
1213.0,0,2,Gold,Cust_82692,Abcd82692,4792755156,cust82692@gmail.com,1
515.0,0,2,Gold,Cust_82768,Abcd82768,8607460736,cust82768@gmail.com,1
552.89,0,2,Gold,Cust_82796,Abcd82796,7309509441,cust82796@gmail.com,1
506.85,0,2,Gold,Cust_82865,Abcd82865,4539176826,cust82865@gmail.com,1
1406.88,0,2,Gold,Cust_82898,Abcd82898,1852551427,cust82898@gmail.com,1
1076.26,0,2,Gold,Cust_82907,Abcd82907,4249120262,cust82907@gmail.com,1
1060.17,0,2,Gold,Cust_82909,Abcd82909,3599071949,cust82909@gmail.com,1
809.21,0,2,Gold,Cust_82919,Abcd82919,1613934615,cust82919@gmail.com,1
742.26,0,2,Gold,Cust_82935,Abcd82935,8383168159,cust82935@gmail.com,1
1079.74,0,2,Gold,Cust_82976,Abcd82976,3240109720,cust82976@gmail.com,1
510.62,0,2,Gold,Cust_82981,Abcd82981,6831057060,cust82981@gmail.com,1
853.0,0,2,Gold,Cust_83010,Abcd83010,7032654138,cust83010@gmail.com,1
554.94,0,2,Gold,Cust_83064,Abcd83064,1595721347,cust83064@gmail.com,1
1005.82,0,2,Gold,Cust_83079,Abcd83079,7777596440,cust83079@gmail.com,1
2090.5,0,2,Gold,Cust_83091,Abcd83091,7725579725,cust83091@gmail.com,1
868.0,0,2,Gold,Cust_83119,Abcd83119,4212156226,cust83119@gmail.com,1
554.96,0,2,Gold,Cust_83120,Abcd83120,6608130823,cust83120@gmail.com,1
1286.08,0,2,Gold,Cust_83132,Abcd83132,8055106672,cust83132@gmail.com,1
857.6,0,2,Gold,Cust_83134,Abcd83134,1739436605,cust83134@gmail.com,1
711.0,0,2,Gold,Cust_83135,Abcd83135,2914779557,cust83135@gmail.com,1
822.92,0,2,Gold,Cust_83160,Abcd83160,1350101867,cust83160@gmail.com,1
2062.4,0,2,Gold,Cust_83165,Abcd83165,8999204218,cust83165@gmail.com,1
1982.92,0,2,Gold,Cust_83166,Abcd83166,5293280056,cust83166@gmail.com,1
1522.1,0,2,Gold,Cust_83213,Abcd83213,6652985864,cust83213@gmail.com,1
3605.12,0,2,Gold,Cust_83214,Abcd83214,7440107241,cust83214@gmail.com,1
530.13,0,2,Gold,Cust_83217,Abcd83217,8712236026,cust83217@gmail.com,1
560.0,0,2,Gold,Cust_83228,Abcd83228,7566331481,cust83228@gmail.com,1
1029.89,0,2,Gold,Cust_83242,Abcd83242,7359130135,cust83242@gmail.com,1
670.16,0,2,Gold,Cust_83263,Abcd83263,3530378285,cust83263@gmail.com,1
833.1,0,2,Gold,Cust_83269,Abcd83269,4821062253,cust83269@gmail.com,1
540.0,0,2,Gold,Cust_83289,Abcd83289,2104845342,cust83289@gmail.com,1
570.28,0,2,Gold,Cust_83323,Abcd83323,3672143483,cust83323@gmail.com,1
1367.21,0,2,Gold,Cust_83328,Abcd83328,1742890705,cust83328@gmail.com,1
900.51,0,2,Gold,Cust_83338,Abcd83338,4231410866,cust83338@gmail.com,1
614.96,0,2,Gold,Cust_83371,Abcd83371,3651856807,cust83371@gmail.com,1
1222.48,0,2,Gold,Cust_83372,Abcd83372,4896352172,cust83372@gmail.com,1
1041.88,0,2,Gold,Cust_83385,Abcd83385,1267210456,cust83385@gmail.com,1
945.0,0,2,Gold,Cust_83407,Abcd83407,4657848835,cust83407@gmail.com,1
1332.6,0,2,Gold,Cust_83487,Abcd83487,4388720270,cust83487@gmail.com,1
1490.46,0,2,Gold,Cust_83503,Abcd83503,3254126567,cust83503@gmail.com,1
662.4,0,2,Gold,Cust_83506,Abcd83506,1383534139,cust83506@gmail.com,1
1253.0,0,2,Gold,Cust_83538,Abcd83538,3602074944,cust83538@gmail.com,1
585.0,0,2,Gold,Cust_83611,Abcd83611,4606948149,cust83611@gmail.com,1
807.07,0,2,Gold,Cust_83616,Abcd83616,7004654770,cust83616@gmail.com,1
1196.88,0,2,Gold,Cust_83632,Abcd83632,3618075211,cust83632@gmail.com,1
1039.89,0,2,Gold,Cust_83666,Abcd83666,9666585640,cust83666@gmail.com,1
658.19,0,2,Gold,Cust_83670,Abcd83670,1588797013,cust83670@gmail.com,1
604.52,0,2,Gold,Cust_83680,Abcd83680,3756442596,cust83680@gmail.com,1
830.34,0,2,Gold,Cust_83688,Abcd83688,2264168080,cust83688@gmail.com,1
634.96,0,2,Gold,Cust_83690,Abcd83690,1734326945,cust83690@gmail.com,1
540.7,0,2,Gold,Cust_83695,Abcd83695,1918823638,cust83695@gmail.com,1
521.12,0,2,Gold,Cust_83702,Abcd83702,5793613125,cust83702@gmail.com,1
1332.4,0,2,Gold,Cust_83708,Abcd83708,7448671898,cust83708@gmail.com,1
528.84,0,2,Gold,Cust_83716,Abcd83716,9322244640,cust83716@gmail.com,1
650.0,0,2,Gold,Cust_83769,Abcd83769,2828833948,cust83769@gmail.com,1
625.6,0,2,Gold,Cust_83797,Abcd83797,1860970723,cust83797@gmail.com,1
564.6,0,2,Gold,Cust_83815,Abcd83815,6526254991,cust83815@gmail.com,1
1305.92,0,2,Gold,Cust_83846,Abcd83846,7627358025,cust83846@gmail.com,1
628.25,0,2,Gold,Cust_83905,Abcd83905,9181491749,cust83905@gmail.com,1
761.0,0,2,Gold,Cust_83920,Abcd83920,8586623416,cust83920@gmail.com,1
657.55,0,2,Gold,Cust_83921,Abcd83921,8949129372,cust83921@gmail.com,1
1094.99,0,2,Gold,Cust_83937,Abcd83937,1323886389,cust83937@gmail.com,1
1171.39,0,2,Gold,Cust_83947,Abcd83947,6418851180,cust83947@gmail.com,1
800.0,0,2,Gold,Cust_83951,Abcd83951,6558949061,cust83951@gmail.com,1
592.2,0,2,Gold,Cust_83992,Abcd83992,5123612146,cust83992@gmail.com,1
1014.9,0,2,Gold,Cust_84007,Abcd84007,9189075979,cust84007@gmail.com,1
546.58,0,2,Gold,Cust_84017,Abcd84017,1096048323,cust84017@gmail.com,1
835.0,0,2,Gold,Cust_84027,Abcd84027,5839619864,cust84027@gmail.com,1
650.0,0,2,Gold,Cust_84032,Abcd84032,1143021642,cust84032@gmail.com,1
780.14,0,2,Gold,Cust_84039,Abcd84039,3278208964,cust84039@gmail.com,1
543.13,0,2,Gold,Cust_84041,Abcd84041,1157777709,cust84041@gmail.com,1
750.0,0,2,Gold,Cust_84047,Abcd84047,8504001069,cust84047@gmail.com,1
561.95,0,2,Gold,Cust_84066,Abcd84066,5739700842,cust84066@gmail.com,1
733.04,0,2,Gold,Cust_84109,Abcd84109,4707261308,cust84109@gmail.com,1
1144.93,0,2,Gold,Cust_84124,Abcd84124,1858543410,cust84124@gmail.com,1
2404.0,0,2,Gold,Cust_84215,Abcd84215,7642246219,cust84215@gmail.com,1
1055.19,0,2,Gold,Cust_84231,Abcd84231,9046055495,cust84231@gmail.com,1
600.0,0,2,Gold,Cust_84233,Abcd84233,1473936157,cust84233@gmail.com,1
1891.73,0,2,Gold,Cust_84254,Abcd84254,1163744576,cust84254@gmail.com,1
689.46,0,2,Gold,Cust_84265,Abcd84265,6738668602,cust84265@gmail.com,1
872.95,0,2,Gold,Cust_84322,Abcd84322,8781091553,cust84322@gmail.com,1
1876.29,0,2,Gold,Cust_84328,Abcd84328,8550570581,cust84328@gmail.com,1
722.93,0,2,Gold,Cust_84332,Abcd84332,6698924790,cust84332@gmail.com,1
533.82,0,2,Gold,Cust_84343,Abcd84343,7931378471,cust84343@gmail.com,1
608.0,0,2,Gold,Cust_84351,Abcd84351,3249993054,cust84351@gmail.com,1
3516.12,0,2,Gold,Cust_84353,Abcd84353,6819163169,cust84353@gmail.com,1
550.08,0,2,Gold,Cust_84396,Abcd84396,5707471641,cust84396@gmail.com,1
891.27,0,2,Gold,Cust_84398,Abcd84398,7048800818,cust84398@gmail.com,1
990.34,0,2,Gold,Cust_84405,Abcd84405,2010846785,cust84405@gmail.com,1
670.71,0,2,Gold,Cust_84430,Abcd84430,9857972066,cust84430@gmail.com,1
2303.05,0,2,Gold,Cust_84441,Abcd84441,7485421844,cust84441@gmail.com,1
1142.0,0,2,Gold,Cust_84448,Abcd84448,4250788345,cust84448@gmail.com,1
751.3,0,2,Gold,Cust_84483,Abcd84483,6334257017,cust84483@gmail.com,1
1249.9,0,2,Gold,Cust_84504,Abcd84504,2773131354,cust84504@gmail.com,1
869.38,0,2,Gold,Cust_84553,Abcd84553,6265571709,cust84553@gmail.com,1
649.54,0,2,Gold,Cust_84574,Abcd84574,2225167959,cust84574@gmail.com,1
1903.37,0,2,Gold,Cust_84627,Abcd84627,2525365466,cust84627@gmail.com,1
1412.26,0,2,Gold,Cust_84631,Abcd84631,7786624868,cust84631@gmail.com,1
540.0,0,2,Gold,Cust_84653,Abcd84653,9395021315,cust84653@gmail.com,1
717.06,0,2,Gold,Cust_84696,Abcd84696,6611720453,cust84696@gmail.com,1
541.26,0,2,Gold,Cust_84720,Abcd84720,9674569144,cust84720@gmail.com,1
585.4,0,2,Gold,Cust_84773,Abcd84773,7554726879,cust84773@gmail.com,1
1005.48,0,2,Gold,Cust_84774,Abcd84774,6122767884,cust84774@gmail.com,1
850.0,0,2,Gold,Cust_84789,Abcd84789,2753816068,cust84789@gmail.com,1
739.0,0,2,Gold,Cust_84821,Abcd84821,4069023776,cust84821@gmail.com,1
1423.54,0,2,Gold,Cust_84867,Abcd84867,3209825591,cust84867@gmail.com,1
537.89,0,2,Gold,Cust_84884,Abcd84884,2223516554,cust84884@gmail.com,1
699.0,0,2,Gold,Cust_84895,Abcd84895,4238692115,cust84895@gmail.com,1
700.0,0,2,Gold,Cust_84907,Abcd84907,6718421636,cust84907@gmail.com,1
600.0,0,2,Gold,Cust_85008,Abcd85008,9605941414,cust85008@gmail.com,1
850.0,0,2,Gold,Cust_85010,Abcd85010,1081788207,cust85010@gmail.com,1
888.0,0,2,Gold,Cust_85045,Abcd85045,6319464773,cust85045@gmail.com,1
991.0,0,2,Gold,Cust_85048,Abcd85048,2790528933,cust85048@gmail.com,1
599.0,0,2,Gold,Cust_85079,Abcd85079,2905087393,cust85079@gmail.com,1
652.5,0,2,Gold,Cust_85082,Abcd85082,8244921921,cust85082@gmail.com,1
2058.0,0,2,Gold,Cust_85109,Abcd85109,1857658460,cust85109@gmail.com,1
552.15,0,2,Gold,Cust_85188,Abcd85188,8610598765,cust85188@gmail.com,1
863.15,0,2,Gold,Cust_85191,Abcd85191,8821682265,cust85191@gmail.com,1
606.23,0,2,Gold,Cust_85242,Abcd85242,8963058932,cust85242@gmail.com,1
766.3,0,2,Gold,Cust_85303,Abcd85303,4678995501,cust85303@gmail.com,1
1268.72,0,2,Gold,Cust_85321,Abcd85321,1009422494,cust85321@gmail.com,1
1130.0,0,2,Gold,Cust_85334,Abcd85334,2301269407,cust85334@gmail.com,1
1982.98,0,2,Gold,Cust_85347,Abcd85347,1221990923,cust85347@gmail.com,1
1199.0,0,2,Gold,Cust_85357,Abcd85357,7784412554,cust85357@gmail.com,1
747.24,0,2,Gold,Cust_85376,Abcd85376,2856364557,cust85376@gmail.com,1
614.96,0,2,Gold,Cust_85397,Abcd85397,4698767230,cust85397@gmail.com,1
614.96,0,2,Gold,Cust_85453,Abcd85453,2812528005,cust85453@gmail.com,1
629.64,0,2,Gold,Cust_85468,Abcd85468,4612432832,cust85468@gmail.com,1
1015.7,0,2,Gold,Cust_85472,Abcd85472,3926067760,cust85472@gmail.com,1
614.96,0,2,Gold,Cust_85522,Abcd85522,8374550083,cust85522@gmail.com,1
1226.7,0,2,Gold,Cust_85539,Abcd85539,3132445954,cust85539@gmail.com,1
850.0,0,2,Gold,Cust_85582,Abcd85582,4291234589,cust85582@gmail.com,1
540.52,0,2,Gold,Cust_85611,Abcd85611,8364725380,cust85611@gmail.com,1
2000.0,0,2,Gold,Cust_85630,Abcd85630,2752057786,cust85630@gmail.com,1
641.8,0,2,Gold,Cust_85665,Abcd85665,2946757046,cust85665@gmail.com,1
600.0,0,2,Gold,Cust_85675,Abcd85675,8000736600,cust85675@gmail.com,1
1308.95,0,2,Gold,Cust_85678,Abcd85678,2743856600,cust85678@gmail.com,1
542.5,0,2,Gold,Cust_85723,Abcd85723,9013308334,cust85723@gmail.com,1
835.0,0,2,Gold,Cust_85730,Abcd85730,8671767975,cust85730@gmail.com,1
865.58,0,2,Gold,Cust_85739,Abcd85739,4144788934,cust85739@gmail.com,1
528.54,0,2,Gold,Cust_85754,Abcd85754,1663722334,cust85754@gmail.com,1
784.75,0,2,Gold,Cust_85764,Abcd85764,9885131256,cust85764@gmail.com,1
712.0,0,2,Gold,Cust_85767,Abcd85767,7379196510,cust85767@gmail.com,1
614.96,0,2,Gold,Cust_85802,Abcd85802,8083358346,cust85802@gmail.com,1
835.0,0,2,Gold,Cust_85869,Abcd85869,4316742871,cust85869@gmail.com,1
1096.56,0,2,Gold,Cust_85888,Abcd85888,1006986305,cust85888@gmail.com,1
1879.0,0,2,Gold,Cust_85889,Abcd85889,7126198057,cust85889@gmail.com,1
570.0,0,2,Gold,Cust_85891,Abcd85891,7474612236,cust85891@gmail.com,1
923.86,0,2,Gold,Cust_85900,Abcd85900,6010394649,cust85900@gmail.com,1
678.54,0,2,Gold,Cust_85901,Abcd85901,7491800616,cust85901@gmail.com,1
1279.02,0,2,Gold,Cust_85914,Abcd85914,5297440814,cust85914@gmail.com,1
2598.57,0,2,Gold,Cust_85985,Abcd85985,2809197056,cust85985@gmail.com,1
1129.92,0,2,Gold,Cust_85995,Abcd85995,8571112895,cust85995@gmail.com,1
850.0,0,2,Gold,Cust_86022,Abcd86022,9257672914,cust86022@gmail.com,1
970.0,0,2,Gold,Cust_86033,Abcd86033,4611160693,cust86033@gmail.com,1
850.0,0,2,Gold,Cust_86079,Abcd86079,8884160404,cust86079@gmail.com,1
1511.35,0,2,Gold,Cust_86158,Abcd86158,6501392367,cust86158@gmail.com,1
530.85,0,2,Gold,Cust_86187,Abcd86187,6618016404,cust86187@gmail.com,1
633.07,0,2,Gold,Cust_86249,Abcd86249,2140243894,cust86249@gmail.com,1
847.43,0,2,Gold,Cust_86298,Abcd86298,9877196050,cust86298@gmail.com,1
512.65,0,2,Gold,Cust_86332,Abcd86332,5336522496,cust86332@gmail.com,1
590.81,0,2,Gold,Cust_86343,Abcd86343,4729916247,cust86343@gmail.com,1
1663.49,0,2,Gold,Cust_86376,Abcd86376,2738018120,cust86376@gmail.com,1
1120.0,0,2,Gold,Cust_86381,Abcd86381,7750326913,cust86381@gmail.com,1
1138.26,0,2,Gold,Cust_86407,Abcd86407,1272369205,cust86407@gmail.com,1
739.0,0,2,Gold,Cust_86436,Abcd86436,3030855122,cust86436@gmail.com,1
1320.0,0,2,Gold,Cust_86442,Abcd86442,1107958582,cust86442@gmail.com,1
585.0,0,2,Gold,Cust_86453,Abcd86453,7386759256,cust86453@gmail.com,1
1799.45,0,2,Gold,Cust_86460,Abcd86460,2331268974,cust86460@gmail.com,1
720.0,0,2,Gold,Cust_86493,Abcd86493,1625380041,cust86493@gmail.com,1
850.0,0,2,Gold,Cust_86536,Abcd86536,1460061895,cust86536@gmail.com,1
1259.0,0,2,Gold,Cust_86540,Abcd86540,8281574761,cust86540@gmail.com,1
617.0,0,2,Gold,Cust_86618,Abcd86618,5711231161,cust86618@gmail.com,1
1074.8,0,2,Gold,Cust_86632,Abcd86632,4427423350,cust86632@gmail.com,1
